Angle,Intensity
35.7918,65
35.7959,56
35.8001,61
35.8043,49
35.8085,45
35.8126,46
35.8168,49
35.821,67
35.8252,39
35.8294,46
35.8335,51
35.8377,44
35.8419,45
35.8461,49
35.8502,53
35.8544,57
35.8586,46
35.8628,64
35.867,58
35.8711,61
35.8753,51
35.8795,50
35.8837,51
35.8878,57
35.892,60
35.8962,63
35.9004,40
35.9046,56
35.9087,48
35.9129,69
35.9171,50
35.9213,53
35.9254,43
35.9296,53
35.9338,38
35.938,62
35.9422,51
35.9463,45
35.9505,64
35.9547,64
35.9589,56
35.963,49
35.9672,38
35.9714,51
35.9756,55
35.9798,56
35.9839,55
35.9881,58
35.9923,53
35.9965,40
36.0006,60
36.0048,54
36.009,48
36.0132,39
36.0174,57
36.0215,60
36.0257,51
36.0299,31
36.0341,57
36.0382,46
36.0424,73
36.0466,54
36.0508,57
36.055,38
36.0591,52
36.0633,32
36.0675,38
36.0717,66
36.0758,51
36.08,65
36.0842,52
36.0884,48
36.0926,41
36.0967,37
36.1009,50
36.1051,46
36.1093,41
36.1134,51
36.1176,62
36.1218,31
36.126,38
36.1302,42
36.1343,49
36.1385,31
36.1427,51
36.1469,61
36.151,42
36.1552,41
36.1594,48
36.1636,53
36.1678,54
36.1719,58
36.1761,53
36.1803,57
36.1845,42
36.1886,50
36.1928,36
36.197,43
36.2012,48
36.2054,39
36.2095,52
36.2137,49
36.2179,48
36.2221,57
36.2262,44
36.2304,46
36.2346,45
36.2388,43
36.243,41
36.2471,49
36.2513,51
36.2555,51
36.2597,44
36.2638,41
36.268,32
36.2722,63
36.2764,48
36.2806,44
36.2847,45
36.2889,54
36.2931,53
36.2973,50
36.3014,49
36.3056,48
36.3098,41
36.314,43
36.3182,46
36.3223,48
36.3265,49
36.3307,49
36.3349,39
36.339,56
36.3432,49
36.3474,48
36.3516,38
36.3558,45
36.3599,54
36.3641,46
36.3683,36
36.3725,61
36.3766,55
36.3808,42
36.385,50
36.3892,45
36.3934,39
36.3975,57
36.4017,53
36.4059,48
36.4101,48
36.4142,48
36.4184,44
36.4226,50
36.4268,45
36.431,41
36.4351,49
36.4393,56
36.4435,55
36.4477,48
36.4518,44
36.456,41
36.4602,46
36.4644,50
36.4686,50
36.4727,38
36.4769,40
36.4811,55
36.4853,41
36.4895,43
36.4936,42
36.4978,50
36.502,56
36.5062,42
36.5103,43
36.5145,38
36.5187,49
36.5229,43
36.5271,50
36.5312,39
36.5354,44
36.5396,49
36.5438,51
36.5479,40
36.5521,30
36.5563,49
36.5605,60
36.5647,39
36.5688,52
36.573,52
36.5772,51
36.5814,56
36.5855,51
36.5897,42
36.5939,45
36.5981,46
36.6023,43
36.6064,33
36.6106,45
36.6148,49
36.619,41
36.6231,50
36.6273,38
36.6315,45
36.6357,42
36.6399,42
36.644,50
36.6482,51
36.6524,64
36.6566,60
36.6607,39
36.6649,52
36.6691,55
36.6733,36
36.6775,48
36.6816,52
36.6858,48
36.69,61
36.6942,41
36.6983,48
36.7025,52
36.7067,41
36.7109,40
36.7151,51
36.7192,51
36.7234,46
36.7276,33
36.7318,49
36.7359,50
36.7401,51
36.7443,56
36.7485,49
36.7527,54
36.7568,51
36.761,46
36.7652,44
36.7694,44
36.7735,39
36.7777,34
36.7819,43
36.7861,54
36.7903,52
36.7944,45
36.7986,40
36.8028,52
36.807,32
36.8111,52
36.8153,43
36.8195,45
36.8237,39
36.8279,41
36.832,55
36.8362,45
36.8404,50
36.8446,55
36.8487,50
36.8529,58
36.8571,44
36.8613,51
36.8655,41
36.8696,45
36.8738,46
36.878,39
36.8822,51
36.8863,51
36.8905,46
36.8947,56
36.8989,52
36.9031,42
36.9072,54
36.9114,50
36.9156,56
36.9198,37
36.9239,48
36.9281,50
36.9323,54
36.9365,51
36.9407,43
36.9448,49
36.949,57
36.9532,49
36.9574,44
36.9615,54
36.9657,46
36.9699,60
36.9741,42
36.9783,46
36.9824,50
36.9866,49
36.9908,50
36.995,51
36.9991,54
37.0033,52
37.0075,50
37.0117,42
37.0159,65
37.02,45
37.0242,30
37.0284,46
37.0326,45
37.0367,58
37.0409,48
37.0451,53
37.0493,39
37.0535,49
37.0576,46
37.0618,49
37.066,49
37.0702,55
37.0743,55
37.0785,50
37.0827,43
37.0869,61
37.0911,39
37.0952,49
37.0994,41
37.1036,54
37.1078,38
37.1119,39
37.1161,53
37.1203,54
37.1245,58
37.1287,44
37.1328,31
37.137,42
37.1412,45
37.1454,55
37.1495,56
37.1537,53
37.1579,44
37.1621,50
37.1663,46
37.1704,55
37.1746,50
37.1788,56
37.183,46
37.1871,38
37.1913,55
37.1955,46
37.1997,49
37.2039,33
37.208,43
37.2122,39
37.2164,61
37.2206,40
37.2247,34
37.2289,50
37.2331,40
37.2373,41
37.2415,57
37.2456,46
37.2498,53
37.254,54
37.2582,51
37.2623,50
37.2665,45
37.2707,40
37.2749,40
37.2791,51
37.2832,65
37.2874,53
37.2916,43
37.2958,45
37.2999,51
37.3041,64
37.3083,36
37.3125,36
37.3167,62
37.3208,33
37.325,58
37.3292,48
37.3334,51
37.3375,61
37.3417,40
37.3459,46
37.3501,39
37.3543,42
37.3584,49
37.3626,55
37.3668,41
37.371,46
37.3751,36
37.3793,58
37.3835,51
37.3877,54
37.3919,44
37.396,54
37.4002,61
37.4044,30
37.4086,43
37.4127,41
37.4169,37
37.4211,42
37.4253,50
37.4295,34
37.4336,49
37.4378,70
37.442,50
37.4462,40
37.4503,45
37.4545,38
37.4587,62
37.4629,41
37.4671,43
37.4712,49
37.4754,45
37.4796,45
37.4838,56
37.4879,48
37.4921,40
37.4963,61
37.5005,41
37.5047,39
37.5088,46
37.513,61
37.5172,49
37.5214,43
37.5255,43
37.5297,39
37.5339,48
37.5381,53
37.5423,51
37.5464,60
37.5506,43
37.5548,36
37.559,50
37.5631,44
37.5673,43
37.5715,50
37.5757,67
37.5799,36
37.584,41
37.5882,42
37.5924,48
37.5966,57
37.6007,63
37.6049,34
37.6091,52
37.6133,40
37.6175,57
37.6216,51
37.6258,58
37.63,50
37.6342,34
37.6383,57
37.6425,49
37.6467,54
37.6509,42
37.6551,52
37.6592,44
37.6634,42
37.6676,39
37.6718,38
37.676,50
37.6801,44
37.6843,53
37.6885,50
37.6927,43
37.6968,41
37.701,44
37.7052,57
37.7094,44
37.7136,38
37.7177,57
37.7219,36
37.7261,46
37.7303,44
37.7344,49
37.7386,45
37.7428,37
37.747,52
37.7512,33
37.7553,52
37.7595,43
37.7637,54
37.7679,46
37.772,56
37.7762,54
37.7804,45
37.7846,50
37.7888,45
37.7929,48
37.7971,42
37.8013,46
37.8055,56
37.8096,41
37.8138,45
37.818,45
37.8222,46
37.8264,48
37.8305,43
37.8347,49
37.8389,64
37.8431,54
37.8472,45
37.8514,56
37.8556,43
37.8598,58
37.864,54
37.8681,58
37.8723,43
37.8765,52
37.8807,54
37.8848,40
37.889,36
37.8932,41
37.8974,42
37.9016,41
37.9057,56
37.9099,46
37.9141,45
37.9183,50
37.9224,49
37.9266,44
37.9308,52
37.935,54
37.9392,49
37.9433,50
37.9475,39
37.9517,50
37.9559,42
37.96,37
37.9642,51
37.9684,57
37.9726,42
37.9768,43
37.9809,57
37.9851,39
37.9893,53
37.9935,44
37.9976,58
38.0018,56
38.006,53
38.0102,49
38.0144,54
38.0185,33
38.0227,58
38.0269,75
38.0311,48
38.0352,34
38.0394,44
38.0436,61
38.0478,51
38.052,58
38.0561,45
38.0603,63
38.0645,53
38.0687,55
38.0728,67
38.077,52
38.0812,65
38.0854,42
38.0896,58
38.0937,54
38.0979,63
38.1021,46
38.1063,66
38.1104,49
38.1146,54
38.1188,54
38.123,58
38.1272,68
38.1313,48
38.1355,63
38.1397,67
38.1439,69
38.148,76
38.1522,74
38.1564,73
38.1606,66
38.1648,57
38.1689,79
38.1731,74
38.1773,64
38.1815,87
38.1856,69
38.1898,91
38.194,93
38.1982,75
38.2024,77
38.2065,78
38.2107,68
38.2149,81
38.2191,92
38.2232,99
38.2274,110
38.2316,126
38.2358,122
38.24,134
38.2441,116
38.2483,143
38.2525,157
38.2567,165
38.2608,150
38.265,136
38.2692,122
38.2734,97
38.2776,101
38.2817,93
38.2859,91
38.2901,85
38.2943,73
38.2984,77
38.3026,69
38.3068,74
38.311,56
38.3152,67
38.3193,77
38.3235,68
38.3277,77
38.3319,70
38.336,92
38.3402,85
38.3444,99
38.3486,93
38.3528,103
38.3569,99
38.3611,80
38.3653,73
38.3695,65
38.3736,89
38.3778,67
38.382,69
38.3862,60
38.3904,50
38.3945,67
38.3987,45
38.4029,46
38.4071,55
38.4112,39
38.4154,43
38.4196,37
38.4238,51
38.428,43
38.4321,54
38.4363,44
38.4405,39
38.4447,57
38.4488,57
38.453,41
38.4572,44
38.4614,44
38.4656,51
38.4697,45
38.4739,43
38.4781,53
38.4823,50
38.4864,52
38.4906,56
38.4948,44
38.499,53
38.5032,52
38.5073,41
38.5115,45
38.5157,46
38.5199,50
38.524,52
38.5282,54
38.5324,52
38.5366,43
38.5408,29
38.5449,51
38.5491,48
38.5533,61
38.5575,55
38.5616,40
38.5658,43
38.57,41
38.5742,52
38.5784,49
38.5825,52
38.5867,57
38.5909,61
38.5951,46
38.5992,48
38.6034,52
38.6076,50
38.6118,46
38.616,38
38.6201,56
38.6243,56
38.6285,61
38.6327,40
38.6368,54
38.641,39
38.6452,56
38.6494,29
38.6536,46
38.6577,55
38.6619,55
38.6661,55
38.6703,41
38.6744,42
38.6786,37
38.6828,40
38.687,53
38.6912,52
38.6953,41
38.6995,52
38.7037,44
38.7079,49
38.712,48
38.7162,61
38.7204,37
38.7246,44
38.7288,52
38.7329,54
38.7371,49
38.7413,43
38.7455,60
38.7496,36
38.7538,53
38.758,51
38.7622,49
38.7664,55
38.7705,52
38.7747,53
38.7789,58
38.7831,57
38.7872,42
38.7914,52
38.7956,44
38.7998,40
38.804,42
38.8081,63
38.8123,61
38.8165,48
38.8207,44
38.8249,36
38.829,44
38.8332,46
38.8374,63
38.8416,64
38.8457,52
38.8499,54
38.8541,54
38.8583,51
38.8625,48
38.8666,45
38.8708,58
38.875,37
38.8792,50
38.8833,56
38.8875,50
38.8917,54
38.8959,61
38.9001,64
38.9042,40
38.9084,49
38.9126,37
38.9168,55
38.9209,44
38.9251,50
38.9293,51
38.9335,54
38.9377,50
38.9418,50
38.946,52
38.9502,57
38.9544,48
38.9585,46
38.9627,60
38.9669,46
38.9711,46
38.9753,46
38.9794,67
38.9836,54
38.9878,48
38.992,44
38.9961,50
39.0003,56
39.0045,44
39.0087,62
39.0129,61
39.017,54
39.0212,55
39.0254,44
39.0296,52
39.0337,62
39.0379,62
39.0421,63
39.0463,51
39.0505,53
39.0546,60
39.0588,56
39.063,56
39.0672,44
39.0713,41
39.0755,61
39.0797,48
39.0839,43
39.0881,57
39.0922,56
39.0964,52
39.1006,37
39.1048,57
39.1089,48
39.1131,65
39.1173,54
39.1215,48
39.1257,62
39.1298,51
39.134,56
39.1382,52
39.1424,34
39.1465,73
39.1507,58
39.1549,54
39.1591,49
39.1633,46
39.1674,43
39.1716,36
39.1758,53
39.18,57
39.1841,52
39.1883,49
39.1925,44
39.1967,52
39.2009,55
39.205,56
39.2092,56
39.2134,61
39.2176,44
39.2217,51
39.2259,45
39.2301,58
39.2343,55
39.2385,56
39.2426,54
39.2468,57
39.251,52
39.2552,70
39.2593,67
39.2635,55
39.2677,50
39.2719,57
39.2761,46
39.2802,57
39.2844,48
39.2886,42
39.2928,56
39.2969,60
39.3011,69
39.3053,43
39.3095,45
39.3137,48
39.3178,52
39.322,60
39.3262,50
39.3304,54
39.3345,56
39.3387,52
39.3429,55
39.3471,57
39.3513,50
39.3554,67
39.3596,66
39.3638,42
39.368,41
39.3721,61
39.3763,67
39.3805,55
39.3847,56
39.3889,65
39.393,55
39.3972,65
39.4014,73
39.4056,62
39.4097,50
39.4139,62
39.4181,65
39.4223,54
39.4265,58
39.4306,67
39.4348,49
39.439,46
39.4432,50
39.4473,66
39.4515,52
39.4557,52
39.4599,53
39.4641,72
39.4682,53
39.4724,54
39.4766,51
39.4808,55
39.4849,61
39.4891,46
39.4933,69
39.4975,49
39.5017,58
39.5058,58
39.51,45
39.5142,48
39.5184,62
39.5225,70
39.5267,68
39.5309,49
39.5351,41
39.5393,73
39.5434,53
39.5476,54
39.5518,63
39.556,63
39.5601,55
39.5643,54
39.5685,57
39.5727,65
39.5769,64
39.581,55
39.5852,52
39.5894,61
39.5936,54
39.5977,53
39.6019,64
39.6061,67
39.6103,64
39.6145,65
39.6186,63
39.6228,70
39.627,62
39.6312,68
39.6353,63
39.6395,49
39.6437,66
39.6479,52
39.6521,60
39.6562,77
39.6604,69
39.6646,62
39.6688,65
39.6729,61
39.6771,60
39.6813,74
39.6855,62
39.6897,64
39.6938,56
39.698,62
39.7022,70
39.7064,74
39.7105,74
39.7147,57
39.7189,68
39.7231,85
39.7273,72
39.7314,76
39.7356,92
39.7398,78
39.744,79
39.7481,82
39.7523,89
39.7565,78
39.7607,102
39.7649,84
39.769,84
39.7732,89
39.7774,78
39.7816,85
39.7857,91
39.7899,102
39.7941,104
39.7983,116
39.8025,125
39.8066,113
39.8108,116
39.815,134
39.8192,125
39.8233,120
39.8275,125
39.8317,140
39.8359,149
39.8401,126
39.8442,156
39.8484,136
39.8526,160
39.8568,183
39.8609,172
39.8651,175
39.8693,168
39.8735,197
39.8777,216
39.8818,200
39.886,197
39.8902,234
39.8944,269
39.8985,303
39.9027,346
39.9069,325
39.9111,336
39.9153,376
39.9194,413
39.9236,447
39.9278,516
39.932,561
39.9361,609
39.9403,674
39.9445,766
39.9487,792
39.9529,923
39.957,982
39.9612,1158
39.9654,1260
39.9696,1401
39.9737,1630
39.9779,1684
39.9821,1896
39.9863,1982
39.9905,2099
39.9946,2228
39.9988,2327
40.003,2321
40.0072,2456
40.0114,2399
40.0155,2262
40.0197,2225
40.0239,2124
40.0281,1936
40.0322,1748
40.0364,1577
40.0406,1484
40.0448,1308
40.049,1220
40.0531,1241
40.0573,1063
40.0615,1055
40.0657,1042
40.0698,996
40.074,1058
40.0782,1076
40.0824,1091
40.0866,1101
40.0907,1122
40.0949,1176
40.0991,1252
40.1033,1232
40.1074,1316
40.1116,1321
40.1158,1201
40.12,1197
40.1242,1061
40.1283,1054
40.1325,894
40.1367,899
40.1409,794
40.145,677
40.1492,618
40.1534,531
40.1576,472
40.1618,407
40.1659,391
40.1701,316
40.1743,294
40.1785,254
40.1826,253
40.1868,228
40.191,218
40.1952,207
40.1994,161
40.2035,200
40.2077,161
40.2119,145
40.2161,146
40.2202,138
40.2244,129
40.2286,125
40.2328,125
40.237,112
40.2411,111
40.2453,110
40.2495,98
40.2537,96
40.2578,106
40.262,102
40.2662,101
40.2704,92
40.2746,93
40.2787,98
40.2829,79
40.2871,97
40.2913,99
40.2954,94
40.2996,78
40.3038,89
40.308,108
40.3122,74
40.3163,81
40.3205,76
40.3247,91
40.3289,79
40.333,84
40.3372,94
40.3414,97
40.3456,82
40.3498,72
40.3539,70
40.3581,76
40.3623,79
40.3665,70
40.3706,72
40.3748,77
40.379,79
40.3832,76
40.3874,74
40.3915,68
40.3957,98
40.3999,84
40.4041,72
40.4082,70
40.4124,68
40.4166,91
40.4208,77
40.425,69
40.4291,90
40.4333,78
40.4375,73
40.4417,79
40.4458,92
40.45,82
40.4542,80
40.4584,81
40.4626,88
40.4667,80
40.4709,87
40.4751,94
40.4793,81
40.4834,84
40.4876,72
40.4918,88
40.496,88
40.5002,89
40.5043,78
40.5085,81
40.5127,82
40.5169,92
40.521,91
40.5252,88
40.5294,92
40.5336,88
40.5378,72
40.5419,84
40.5461,88
40.5503,88
40.5545,78
40.5586,106
40.5628,80
40.567,103
40.5712,84
40.5754,108
40.5795,91
40.5837,104
40.5879,108
40.5921,75
40.5962,92
40.6004,100
40.6046,90
40.6088,96
40.613,98
40.6171,96
40.6213,103
40.6255,100
40.6297,96
40.6338,116
40.638,115
40.6422,89
40.6464,140
40.6506,91
40.6547,87
40.6589,110
40.6631,89
40.6673,113
40.6714,88
40.6756,84
40.6798,110
40.684,117
40.6882,118
40.6923,100
40.6965,106
40.7007,85
40.7049,109
40.709,137
40.7132,103
40.7174,109
40.7216,101
40.7258,106
40.7299,123
40.7341,98
40.7383,100
40.7425,100
40.7466,104
40.7508,104
40.755,104
40.7592,118
40.7634,99
40.7675,98
40.7717,125
40.7759,111
40.7801,97
40.7842,117
40.7884,104
40.7926,120
40.7968,106
40.801,99
40.8051,101
40.8093,105
40.8135,113
40.8177,86
40.8218,100
40.826,104
40.8302,99
40.8344,93
40.8386,105
40.8427,80
40.8469,102
40.8511,82
40.8553,97
40.8594,97
40.8636,86
40.8678,116
40.872,84
40.8762,111
40.8803,106
40.8845,102
40.8887,118
40.8929,85
40.897,93
40.9012,86
40.9054,92
40.9096,97
40.9138,93
40.9179,104
40.9221,98
40.9263,82
40.9305,70
40.9346,87
40.9388,82
40.943,98
40.9472,91
40.9514,92
40.9555,101
40.9597,98
40.9639,89
40.9681,106
40.9722,104
40.9764,102
40.9806,94
40.9848,77
40.989,81
40.9931,90
40.9973,85
41.0015,58
41.0057,80
41.0098,73
41.014,72
41.0182,93
41.0224,79
41.0266,76
41.0307,101
41.0349,97
41.0391,65
41.0433,90
41.0474,69
41.0516,87
41.0558,82
41.06,80
41.0642,91
41.0683,65
41.0725,73
41.0767,73
41.0809,89
41.085,75
41.0892,67
41.0934,46
41.0976,65
41.1018,79
41.1059,57
41.1101,65
41.1143,61
41.1185,72
41.1226,70
41.1268,68
41.131,64
41.1352,69
41.1394,62
41.1435,60
41.1477,64
41.1519,60
41.1561,75
41.1602,62
41.1644,76
41.1686,73
41.1728,51
41.177,77
41.1811,51
41.1853,63
41.1895,60
41.1937,46
41.1979,52
41.202,51
41.2062,61
41.2104,79
41.2146,56
41.2187,68
41.2229,58
41.2271,52
41.2313,50
41.2355,63
41.2396,54
41.2438,61
41.248,49
41.2522,52
41.2563,62
41.2605,68
41.2647,64
41.2689,52
41.2731,58
41.2772,50
41.2814,60
41.2856,61
41.2898,51
41.2939,46
41.2981,70
41.3023,49
41.3065,54
41.3107,55
41.3148,66
41.319,48
41.3232,50
41.3274,55
41.3315,50
41.3357,37
41.3399,57
41.3441,38
41.3483,54
41.3524,68
41.3566,48
41.3608,50
41.365,53
41.3691,68
41.3733,56
41.3775,68
41.3817,61
41.3859,56
41.39,55
41.3942,49
41.3984,62
41.4026,39
41.4067,48
41.4109,46
41.4151,53
41.4193,52
41.4235,53
41.4276,51
41.4318,58
41.436,50
41.4402,44
41.4443,41
41.4485,62
41.4527,48
41.4569,53
41.4611,54
41.4652,53
41.4694,51
41.4736,53
41.4778,44
41.4819,42
41.4861,43
41.4903,51
41.4945,44
41.4987,56
41.5028,40
41.507,41
41.5112,44
41.5154,55
41.5195,45
41.5237,60
41.5279,48
41.5321,41
41.5363,54
41.5404,51
41.5446,43
41.5488,46
41.553,53
41.5571,27
41.5613,42
41.5655,52
41.5697,52
41.5739,52
41.578,48
41.5822,51
41.5864,51
41.5906,39
41.5947,55
41.5989,46
41.6031,46
41.6073,39
41.6115,54
41.6156,43
41.6198,42
41.624,45
41.6282,49
41.6323,48
41.6365,57
41.6407,58
41.6449,60
41.6491,45
41.6532,54
41.6574,69
41.6616,49
41.6658,37
41.6699,50
41.6741,39
41.6783,30
41.6825,54
41.6867,38
41.6908,37
41.695,34
41.6992,34
41.7034,58
41.7075,58
41.7117,39
41.7159,38
41.7201,50
41.7243,49
41.7284,40
41.7326,48
41.7368,61
41.741,53
41.7451,48
41.7493,58
41.7535,40
41.7577,44
41.7619,48
41.766,40
41.7702,29
41.7744,49
41.7786,51
41.7827,48
41.7869,49
41.7911,38
41.7953,52
41.7995,50
41.8036,54
41.8078,41
41.812,34
41.8162,43
41.8203,53
41.8245,45
41.8287,43
41.8329,40
41.8371,38
41.8412,42
41.8454,46
41.8496,40
41.8538,52
41.8579,37
41.8621,56
41.8663,40
41.8705,46
41.8747,49
41.8788,40
41.883,38
41.8872,39
41.8914,51
41.8955,51
41.8997,46
41.9039,43
41.9081,56
41.9123,34
41.9164,49
41.9206,43
41.9248,45
41.929,43
41.9331,42
41.9373,45
41.9415,39
41.9457,32
41.9499,57
41.954,51
41.9582,48
41.9624,46
41.9666,39
41.9707,46
41.9749,42
41.9791,60
41.9833,34
41.9875,39
41.9916,46
41.9958,49
42,53
42.0042,37
42.0083,41
42.0125,50
42.0167,37
42.0209,48
42.0251,62
42.0292,49
42.0334,39
42.0376,52
42.0418,58
42.0459,62
42.0501,48
42.0543,51
42.0585,51
42.0627,49
42.0668,36
42.071,45
42.0752,41
42.0794,56
42.0835,53
42.0877,40
42.0919,45
42.0961,43
42.1003,41
42.1044,37
42.1086,43
42.1128,62
42.117,55
42.1211,62
42.1253,42
42.1295,44
42.1337,55
42.1379,60
42.142,43
42.1462,61
42.1504,46
42.1546,45
42.1587,57
42.1629,50
42.1671,49
42.1713,37
42.1755,39
42.1796,49
42.1838,42
42.188,43
42.1922,48
42.1963,50
42.2005,30
42.2047,52
42.2089,42
42.2131,46
42.2172,43
42.2214,42
42.2256,46
42.2298,49
42.2339,56
42.2381,57
42.2423,61
42.2465,51
42.2507,44
42.2548,40
42.259,37
42.2632,41
42.2674,54
42.2715,40
42.2757,53
42.2799,49
42.2841,46
42.2883,42
42.2924,39
42.2966,45
42.3008,33
42.305,44
42.3091,40
42.3133,41
42.3175,45
42.3217,52
42.3259,43
42.33,28
42.3342,50
42.3384,56
42.3426,24
42.3468,39
42.3509,32
42.3551,50
42.3593,56
42.3635,48
42.3676,44
42.3718,38
42.376,34
42.3802,45
42.3844,41
42.3885,50
42.3927,54
42.3969,41
42.4011,53
42.4052,50
42.4094,41
42.4136,55
42.4178,39
42.422,43
42.4261,36
42.4303,52
42.4345,48
42.4387,49
42.4428,32
42.447,43
42.4512,46
42.4554,44
42.4596,53
42.4637,50
42.4679,53
42.4721,41
42.4763,37
42.4804,49
42.4846,52
42.4888,51
42.493,38
42.4972,40
42.5013,42
42.5055,52
42.5097,52
42.5139,48
42.518,45
42.5222,52
42.5264,33
42.5306,26
42.5348,55
42.5389,44
42.5431,43
42.5473,45
42.5515,54
42.5556,42
42.5598,54
42.564,49
42.5682,40
42.5724,44
42.5765,54
42.5807,44
42.5849,46
42.5891,33
42.5932,43
42.5974,56
42.6016,39
42.6058,41
42.61,49
42.6141,41
42.6183,42
42.6225,48
42.6267,49
42.6308,40
42.635,45
42.6392,37
42.6434,48
42.6476,49
42.6517,33
42.6559,55
42.6601,51
42.6643,43
42.6684,45
42.6726,42
42.6768,51
42.681,36
42.6852,57
42.6893,54
42.6935,40
42.6977,34
42.7019,58
42.706,36
42.7102,37
42.7144,29
42.7186,43
42.7228,48
42.7269,42
42.7311,39
42.7353,39
42.7395,36
42.7436,54
42.7478,41
42.752,40
42.7562,46
42.7604,38
42.7645,39
42.7687,40
42.7729,54
42.7771,51
42.7812,50
42.7854,49
42.7896,37
42.7938,48
42.798,37
42.8021,46
42.8063,32
42.8105,37
42.8147,46
42.8188,42
42.823,42
42.8272,54
42.8314,49
42.8356,37
42.8397,51
42.8439,40
42.8481,40
42.8523,52
42.8564,41
42.8606,40
42.8648,52
42.869,52
42.8732,34
42.8773,43
42.8815,50
42.8857,42
42.8899,37
42.894,38
42.8982,45
42.9024,56
42.9066,44
42.9108,44
42.9149,46
42.9191,49
42.9233,36
42.9275,41
42.9316,38
42.9358,44
42.94,40
42.9442,41
42.9484,53
42.9525,37
42.9567,41
42.9609,43
42.9651,43
42.9692,46
42.9734,39
42.9776,55
42.9818,49
42.986,36
42.9901,49
42.9943,56
42.9985,44
43.0027,42
43.0068,51
43.011,42
43.0152,53
43.0194,41
43.0236,25
43.0277,45
43.0319,61
43.0361,43
43.0403,39
43.0444,45
43.0486,45
43.0528,27
43.057,44
43.0612,46
43.0653,39
43.0695,40
43.0737,34
43.0779,32
43.082,42
43.0862,39
43.0904,42
43.0946,50
43.0988,42
43.1029,54
43.1071,43
43.1113,40
43.1155,44
43.1196,33
43.1238,42
43.128,39
43.1322,39
43.1364,54
43.1405,46
43.1447,39
43.1489,51
43.1531,51
43.1572,69
43.1614,50
43.1656,32
43.1698,58
43.174,50
43.1781,50
43.1823,31
43.1865,30
43.1907,45
43.1948,34
43.199,42
43.2032,45
43.2074,44
43.2116,52
43.2157,55
43.2199,46
43.2241,51
43.2283,42
43.2324,52
43.2366,51
43.2408,51
43.245,53
43.2492,43
43.2533,51
43.2575,37
43.2617,42
43.2659,48
43.27,49
43.2742,42
43.2784,36
43.2826,41
43.2868,43
43.2909,49
43.2951,41
43.2993,49
43.3035,34
43.3076,50
43.3118,50
43.316,27
43.3202,38
43.3244,48
43.3285,49
43.3327,38
43.3369,62
43.3411,44
43.3452,38
43.3494,38
43.3536,52
43.3578,50
43.362,54
43.3661,38
43.3703,48
43.3745,45
43.3787,33
43.3828,44
43.387,44
43.3912,42
43.3954,39
43.3996,41
43.4037,46
43.4079,32
43.4121,40
43.4163,37
43.4204,42
43.4246,52
43.4288,40
43.433,41
43.4372,32
43.4413,42
43.4455,51
43.4497,36
43.4539,51
43.458,52
43.4622,30
43.4664,43
43.4706,53
43.4748,31
43.4789,33
43.4831,43
43.4873,45
43.4915,48
43.4956,44
43.4998,40
43.504,29
43.5082,50
43.5124,42
43.5165,41
43.5207,48
43.5249,40
43.5291,46
43.5333,38
43.5374,45
43.5416,41
43.5458,52
43.55,40
43.5541,38
43.5583,40
43.5625,39
43.5667,34
43.5709,50
43.575,43
43.5792,56
43.5834,53
43.5876,50
43.5917,48
43.5959,40
43.6001,36
43.6043,57
43.6085,46
43.6126,51
43.6168,41
43.621,48
43.6252,32
43.6293,36
43.6335,41
43.6377,33
43.6419,42
43.6461,46
43.6502,54
43.6544,45
43.6586,25
43.6628,39
43.6669,42
43.6711,53
43.6753,37
43.6795,43
43.6837,40
43.6878,31
43.692,45
43.6962,41
43.7004,43
43.7045,43
43.7087,44
43.7129,50
43.7171,49
43.7213,38
43.7254,50
43.7296,41
43.7338,48
43.738,41
43.7421,49
43.7463,44
43.7505,41
43.7547,37
43.7589,51
43.763,41
43.7672,52
43.7714,43
43.7756,26
43.7797,36
43.7839,39
43.7881,33
43.7923,37
43.7965,44
43.8006,44
43.8048,37
43.809,45
43.8132,40
43.8173,37
43.8215,43
43.8257,48
43.8299,33
43.8341,40
43.8382,41
43.8424,36
43.8466,45
43.8508,52
43.8549,58
43.8591,50
43.8633,36
43.8675,44
43.8717,42
43.8758,37
43.88,50
43.8842,34
43.8884,31
43.8925,43
43.8967,57
43.9009,43
43.9051,34
43.9093,41
43.9134,37
43.9176,51
43.9218,40
43.926,44
43.9301,50
43.9343,52
43.9385,38
43.9427,39
43.9469,38
43.951,37
43.9552,42
43.9594,33
43.9636,54
43.9677,43
43.9719,49
43.9761,41
43.9803,37
43.9845,39
43.9886,32
43.9928,48
43.997,51
44.0012,41
44.0053,37
44.0095,45
44.0137,62
44.0179,41
44.0221,43
44.0262,50
44.0304,50
44.0346,49
44.0388,40
44.0429,44
44.0471,44
44.0513,48
44.0555,43
44.0597,37
44.0638,51
44.068,37
44.0722,45
44.0764,48
44.0805,53
44.0847,52
44.0889,38
44.0931,44
44.0973,48
44.1014,43
44.1056,48
44.1098,41
44.114,49
44.1181,42
44.1223,41
44.1265,39
44.1307,39
44.1349,55
44.139,39
44.1432,48
44.1474,55
44.1516,30
44.1557,30
44.1599,42
44.1641,46
44.1683,30
44.1725,40
44.1766,37
44.1808,50
44.185,42
44.1892,56
44.1933,46
44.1975,38
44.2017,51
44.2059,46
44.2101,44
44.2142,37
44.2184,46
44.2226,57
44.2268,40
44.2309,51
44.2351,40
